::1 - - [23/Apr/2024:15:00:32 +0000] "GET /games/6617e728cbc208db02f032fb HTTP/1.1" 200 1624 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:15:00:32 +0000] "GET /style.css HTTP/1.1" 304 - "http://localhost:8000/games/6617e728cbc208db02f032fb" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:15:00:38 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:15:00:38 +0000] "GET /style.css HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:15:00:48 +0000] "GET /games/6627c9c76da80cb990aca358 HTTP/1.1" 200 1628 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:15:00:49 +0000] "GET /style.css HTTP/1.1" 304 - "http://localhost:8000/games/6627c9c76da80cb990aca358" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:15:00:50 +0000] "POST /delete-game/6627c9c76da80cb990aca358 HTTP/1.1" 302 46 "http://localhost:8000/games/6627c9c76da80cb990aca358" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:15:00:50 +0000] "GET / HTTP/1.1" 200 2537 "http://localhost:8000/games/6627c9c76da80cb990aca358" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:15:00:50 +0000] "GET /style.css HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:15:00:54 +0000] "GET /new-game HTTP/1.1" 200 854 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
